date,numer_sta,t
2014-01-01 00:00:00,22016001,-2.2637000000000285
2014-01-01 01:00:00,22016001,-2.2637000000000285
2014-01-01 02:00:00,22016001,-1.463700000000017
2014-01-01 03:00:00,22016001,-0.9637000000000171
2014-01-01 04:00:00,22016001,-0.36369999999999436
2014-01-01 05:00:00,22016001,-0.06369999999998299
2014-01-01 06:00:00,22016001,-0.4637000000000171
2014-01-01 07:00:00,22016001,-0.26370000000002847
2014-01-01 08:00:00,22016001,-0.06369999999998299
2014-01-01 09:00:00,22016001,0.7362999999999715
2014-01-01 10:00:00,22016001,1.536299999999983
2014-01-01 11:00:00,22016001,1.936300000000017
2014-01-01 12:00:00,22016001,2.3362999999999943
2014-01-01 13:00:00,22016001,1.936300000000017
2014-01-01 14:00:00,22016001,1.6363000000000056
2014-01-01 15:00:00,22016001,2.036299999999983
2014-01-01 16:00:00,22016001,2.2362999999999715
2014-01-01 17:00:00,22016001,2.3362999999999943
2014-01-01 18:00:00,22016001,1.7362999999999715
2014-01-01 19:00:00,22016001,0.33629999999999427
2014-01-01 20:00:00,22016001,0.5362999999999829
2014-01-01 21:00:00,22016001,0.5362999999999829
2014-01-01 22:00:00,22016001,0.8362999999999943
2014-01-01 23:00:00,22016001,-0.06369999999998299
2014-01-02 00:00:00,22016001,0.0362999999999829
2014-01-02 01:00:00,22016001,-0.26370000000002847
2014-01-02 02:00:00,22016001,-0.4637000000000171
2014-01-02 03:00:00,22016001,-0.16370000000000573
2014-01-02 04:00:00,22016001,-0.9637000000000171
2014-01-02 05:00:00,22016001,-1.3636999999999944
2014-01-02 06:00:00,22016001,-1.563699999999983
2014-01-02 07:00:00,22016001,-1.7637000000000285
2014-01-02 08:00:00,22016001,-2.1637000000000057
2014-01-02 09:00:00,22016001,-1.2637000000000285
2014-01-02 10:00:00,22016001,-1.063699999999983
2014-01-02 11:00:00,22016001,1.8362999999999943
2014-01-02 12:00:00,22016001,2.1363000000000056
2014-01-02 13:00:00,22016001,2.3362999999999943
2014-01-02 14:00:00,22016001,3.7362999999999715
2014-01-02 15:00:00,22016001,2.3362999999999943
2014-01-02 16:00:00,22016001,1.8362999999999943
2014-01-02 17:00:00,22016001,1.8362999999999943
2014-01-02 18:00:00,22016001,1.3362999999999943
2014-01-02 19:00:00,22016001,1.6363000000000056
2014-01-02 20:00:00,22016001,2.1363000000000056
2014-01-02 21:00:00,22016001,2.536299999999983
2014-01-02 22:00:00,22016001,2.7362999999999715
2014-01-02 23:00:00,22016001,2.536299999999983
2014-01-03 00:00:00,22016001,2.2362999999999715
2014-01-03 01:00:00,22016001,2.436300000000017
2014-01-03 02:00:00,22016001,1.436300000000017
2014-01-03 03:00:00,22016001,1.436300000000017
2014-01-03 04:00:00,22016001,1.936300000000017
2014-01-03 05:00:00,22016001,2.1363000000000056
2014-01-03 06:00:00,22016001,-0.16370000000000573
2014-01-03 07:00:00,22016001,0.0362999999999829
2014-01-03 08:00:00,22016001,0.23629999999997153
2014-01-03 09:00:00,22016001,0.7362999999999715
2014-01-03 10:00:00,22016001,-0.16370000000000573
2014-01-03 11:00:00,22016001,-0.4637000000000171
2014-01-03 12:00:00,22016001,1.436300000000017
2014-01-03 13:00:00,22016001,-2.463700000000017
2014-01-03 14:00:00,22016001,0.5362999999999829
2014-01-03 15:00:00,22016001,1.1363000000000056
2014-01-03 16:00:00,22016001,0.8362999999999943
2014-01-03 17:00:00,22016001,0.436300000000017
2014-01-03 18:00:00,22016001,0.33629999999999427
2014-01-03 19:00:00,22016001,0.436300000000017
2014-01-03 20:00:00,22016001,0.436300000000017
2014-01-03 21:00:00,22016001,-0.6637000000000057
2014-01-03 22:00:00,22016001,-1.1637000000000057
2014-01-03 23:00:00,22016001,-0.8636999999999944
2014-01-04 00:00:00,22016001,-0.16370000000000573
2014-01-04 01:00:00,22016001,0.8362999999999943
2014-01-04 02:00:00,22016001,0.5362999999999829
2014-01-04 03:00:00,22016001,1.2362999999999715
2014-01-04 04:00:00,22016001,-0.8636999999999944
2014-01-04 05:00:00,22016001,-1.063699999999983
2014-01-04 06:00:00,22016001,-0.9637000000000171
2014-01-04 07:00:00,22016001,-0.9637000000000171
2014-01-04 08:00:00,22016001,-1.963700000000017
